atime,name.1,zeros,w.1.1,link.1.2,name.2,p.1.2,w.2.1
88.6256,user1,0,208,user11,webserver,1890,922
88.6837,user1,0,27,user11,webserver,1665,71
88.827,user1,0,56,user11,webserver,1241,458
88.8476,user1,0,81,user11,webserver,1613,73
88.8619,user1,0,27,user11,webserver,1591,28
88.895,user1,0,228,user11,webserver,1672,97
89.028,user1,0,11,user11,webserver,1086,15
89.1166,user1,0,254,user11,webserver,1635,404
89.2199,user1,0,54,user11,webserver,2400,62
89.2848,user1,0,78,user11,webserver,1959,21
89.408,user1,0,21,user11,webserver,1454,10
89.4648,user1,0,44,user11,webserver,1520,5
89.4708,user1,0,312,user11,webserver,1260,4896
89.6649,user1,0,162,user11,webserver,1523,199
90.0665,user1,0,91,user11,webserver,1544,902
90.2716,user1,0,222,user11,webserver,1716,46
90.4792,user1,0,18,user11,webserver,1718,3
90.534,user1,0,28,user11,webserver,1947,2
90.8675,user1,0,53,user11,webserver,1242,1167
90.8877,user1,0,57,user11,webserver,1705,40
90.9049,user1,0,9,user11,webserver,1123,8276
91.0095,user1,0,50,user11,webserver,1304,51
91.3898,user1,0,5,user11,webserver,1746,54
91.4762,user1,0,60,user11,webserver,1896,893
91.8596,user1,0,3100,user11,webserver,1734,84
92.1228,user1,0,139,user11,webserver,1525,14
92.1348,user1,0,4,user11,webserver,1700,0
92.3387,user1,0,4063,user11,webserver,1793,53
92.3638,user1,0,71,user11,webserver,1508,131
92.5132,user1,0,508,user11,webserver,1209,480
92.7071,user1,0,163,user11,webserver,2022,310
92.7839,user1,0,18,user11,webserver,1961,154
93.0461,user1,0,5,user11,webserver,1212,3
93.1691,user1,0,15,user11,webserver,1879,113
93.2068,user1,0,149,user11,webserver,1603,11
93.4452,user1,0,651,user11,webserver,1252,38
93.6234,user1,0,11,user11,webserver,1397,6
93.7246,user1,0,59,user11,webserver,1094,6
93.9693,user1,0,597,user11,webserver,1477,3
94.1612,user1,0,1679,user11,webserver,1562,44
94.2517,user1,0,26,user11,webserver,1178,43
94.3952,user1,0,89,user11,webserver,1737,521
94.4303,user1,0,68,user11,webserver,1639,117
94.6223,user1,0,482,user11,webserver,1274,8
94.6591,user1,0,54,user11,webserver,1783,23
94.7165,user1,0,233,user11,webserver,1188,248
94.9745,user1,0,13001,user11,webserver,1885,93
95.0842,user1,0,4,user11,webserver,1525,71
95.1637,user1,0,173,user11,webserver,1711,106
95.2091,user1,0,16,user11,webserver,1986,29
95.3907,user1,0,59,user11,webserver,1420,14
95.6601,user1,0,85,user11,webserver,1591,413
95.7189,user1,0,99,user11,webserver,1861,150
95.9965,user1,0,1,user11,webserver,2037,8
96.271,user1,0,103,user11,webserver,1546,93
96.3373,user1,0,580,user11,webserver,1518,491
96.5165,user1,0,5,user11,webserver,1874,27
96.7449,user1,0,47,user11,webserver,1571,2800
96.7795,user1,0,128,user11,webserver,2078,64
96.8268,user1,0,87,user11,webserver,1697,392
97.0805,user1,0,43,user11,webserver,1723,9
97.3254,user1,0,20,user11,webserver,1516,191
97.3373,user1,0,93,user11,webserver,1289,8
97.3838,user1,0,17,user11,webserver,1544,74
97.7257,user1,0,27,user11,webserver,1639,84
97.7403,user1,0,50,user11,webserver,1382,108
97.8159,user1,0,229,user11,webserver,1288,42
97.8636,user1,0,56,user11,webserver,1672,99
97.9282,user1,0,868,user11,webserver,963,69
98.0857,user1,0,21,user11,webserver,1210,619
98.6431,user1,0,22,user11,webserver,1505,3
98.6578,user1,0,78,user11,webserver,1371,214
98.8436,user1,0,17,user11,webserver,1422,25
98.9475,user1,0,53,user11,webserver,1089,70
99.0058,user1,0,1,user11,webserver,1439,114
99.0883,user1,0,275,user11,webserver,1405,1846
99.1625,user1,0,1221,user11,webserver,1507,114
99.1843,user1,0,55,user11,webserver,1736,65
99.2914,user1,0,237,user11,webserver,1908,149
99.3722,user1,0,25,user11,webserver,1844,339
99.7722,user1,0,279,user11,webserver,1360,221
99.974,user1,0,17,user11,webserver,1547,420
100.0386,user1,0,65,user11,webserver,1496,364
100.0818,user1,0,120,user11,webserver,1195,12
100.4823,user1,0,213,user11,webserver,1171,7
100.5391,user1,0,13,user11,webserver,1616,267
100.6188,user1,0,154,user11,webserver,1746,31
100.64,user1,0,96,user11,webserver,1762,13467
101.187,user1,0,19,user11,webserver,1391,381
101.2665,user1,0,1,user11,webserver,1810,3
101.3297,user1,0,14,user11,webserver,2222,128
101.3671,user1,0,0,user11,webserver,1566,1055
101.5161,user1,0,72,user11,webserver,1639,144
101.6501,user1,0,61,user11,webserver,1255,69
102.01,user1,0,13,user11,webserver,1942,11
102.0717,user1,0,13,user11,webserver,1912,163
102.1293,user1,0,98,user11,webserver,1318,33
102.1403,user1,0,75,user11,webserver,1229,53
102.2221,user1,0,25,user11,webserver,1531,142
102.2663,user1,0,24,user11,webserver,1212,205
102.2928,user1,0,247,user11,webserver,1724,7
102.3248,user1,0,5,user11,webserver,1494,738
102.3701,user1,0,35,user11,webserver,1457,74
102.4214,user1,0,171,user11,webserver,1356,297
103.016,user1,0,298,user11,webserver,1216,17
103.0553,user1,0,116,user11,webserver,1572,42
103.8095,user1,0,22,user11,webserver,1633,23
103.9388,user1,0,109,user11,webserver,1406,6
104.0767,user1,0,326,user11,webserver,1447,425
104.1402,user1,0,63,user11,webserver,981,1
104.2329,user1,0,1248,user11,webserver,1646,71
104.5301,user1,0,283,user11,webserver,1952,22
104.5738,user1,0,7,user11,webserver,1139,40
104.8641,user1,0,118,user11,webserver,1610,0
105.215,user1,0,187,user11,webserver,1582,277
105.2642,user1,0,48,user11,webserver,1489,44
105.3785,user1,0,632,user11,webserver,1656,211
105.4538,user1,0,160,user11,webserver,1374,6
105.8556,user1,0,12,user11,webserver,1390,120
105.9767,user1,0,21,user11,webserver,1115,106
106.044,user1,0,104,user11,webserver,1701,7
106.1117,user1,0,2,user11,webserver,1630,150
106.4613,user1,0,48,user11,webserver,1521,96
106.484,user1,0,286,user11,webserver,1768,17
106.5613,user1,0,103,user11,webserver,1255,171
106.6037,user1,0,22,user11,webserver,1863,20
106.6323,user1,0,234,user11,webserver,1600,538
106.7569,user1,0,118,user11,webserver,1108,348
107.0622,user1,0,20,user11,webserver,972,51
107.1125,user1,0,300,user11,webserver,1426,87
107.2843,user1,0,17,user11,webserver,1885,4409
107.4324,user1,0,93,user11,webserver,1790,56
107.7047,user1,0,2406,user11,webserver,1668,163
107.751,user1,0,87,user11,webserver,1202,314
107.7699,user1,0,348,user11,webserver,1556,176
108.0549,user1,0,431,user11,webserver,1719,21
108.3077,user1,0,194,user11,webserver,1633,1
108.3396,user1,0,14,user11,webserver,1600,101
108.432,user1,0,5626,user11,webserver,946,57
108.8221,user1,0,98,user11,webserver,1792,2065
109.0132,user1,0,12,user11,webserver,1377,66
109.0777,user1,0,96,user11,webserver,1696,64
109.1164,user1,0,28,user11,webserver,1113,10
109.145,user1,0,3,user11,webserver,1179,134
109.4436,user1,0,131,user11,webserver,1713,106
109.4699,user1,0,7,user11,webserver,1554,55
110.0561,user1,0,46,user11,webserver,1814,58
110.1583,user1,0,81,user11,webserver,1201,14
110.1986,user1,0,79,user11,webserver,1073,118
110.4226,user1,0,1,user11,webserver,1163,1
110.652,user1,0,396,user11,webserver,1227,18
110.6935,user1,0,34,user11,webserver,1373,47
110.736,user1,0,50,user11,webserver,1634,33
110.9685,user1,0,338,user11,webserver,1571,161
111.1509,user1,0,28,user11,webserver,1807,247
111.229,user1,0,122,user11,webserver,2038,48
111.3171,user1,0,227,user11,webserver,1629,2
111.3448,user1,0,236,user11,webserver,1645,112
111.7158,user1,0,52,user11,webserver,1422,22
111.9104,user1,0,1769,user11,webserver,1583,209
112.0341,user1,0,28,user11,webserver,1883,24
112.2613,user1,0,446,user11,webserver,1380,89
112.2686,user1,0,13,user11,webserver,1449,10
112.306,user1,0,211,user11,webserver,1220,27
112.6885,user1,0,8,user11,webserver,1545,9
112.7434,user1,0,46,user11,webserver,1743,7
112.9934,user1,0,40,user11,webserver,1665,62
113.023,user1,0,906,user11,webserver,1329,616
113.1447,user1,0,119,user11,webserver,1689,866
113.214,user1,0,338,user11,webserver,1368,44
113.2413,user1,0,30,user11,webserver,1784,11
113.2733,user1,0,86,user11,webserver,1216,85
113.7503,user1,0,10,user11,webserver,1334,110
114.0214,user1,0,47,user11,webserver,1095,276
114.139,user1,0,445,user11,webserver,1266,975
114.1634,user1,0,0,user11,webserver,1236,334
114.3322,user1,0,49,user11,webserver,1157,16
114.3611,user1,0,28,user11,webserver,2013,7
114.3934,user1,0,1,user11,webserver,1096,54
114.4204,user1,0,37,user11,webserver,1789,223
115.0812,user1,0,24,user11,webserver,876,59
115.198,user1,0,1003,user11,webserver,1958,160
115.3446,user1,0,63,user11,webserver,2043,476
115.7236,user1,0,4,user11,webserver,1236,221
115.7319,user1,0,93,user11,webserver,1486,224
115.9572,user1,0,3,user11,webserver,1632,42
116.0848,user1,0,14,user11,webserver,1338,39
116.17,user1,0,10,user11,webserver,1360,1430
116.2889,user1,0,14,user11,webserver,1166,1639
116.3737,user1,0,251,user11,webserver,1144,85
116.479,user1,0,102,user11,webserver,1497,103
116.9743,user1,0,150,user11,webserver,1416,420
117.1064,user1,0,32,user11,webserver,1935,18
117.307,user1,0,34,user11,webserver,2203,1
117.3757,user1,0,59,user11,webserver,1367,37
117.4325,user1,0,198,user11,webserver,1551,148
117.6016,user1,0,8,user11,webserver,1779,7
117.8008,user1,0,223,user11,webserver,1290,2611
117.8397,user1,0,175,user11,webserver,1570,434
117.87,user1,0,8,user11,webserver,1317,193
118.0383,user1,0,10,user11,webserver,1800,31
118.0586,user1,0,239,user11,webserver,1890,734
118.1563,user1,0,273,user11,webserver,1710,18
118.1794,user1,0,6,user11,webserver,1342,16
118.2093,user1,0,519,user11,webserver,1164,111
118.8597,user1,0,1,user11,webserver,1207,100
118.8818,user1,0,1,user11,webserver,1815,369
118.9451,user1,0,13,user11,webserver,709,50
119.0222,user1,0,19,user11,webserver,1455,485
119.3493,user1,0,1,user11,webserver,1726,21
119.4723,user1,0,3,user11,webserver,2081,1246
119.6749,user1,0,123,user11,webserver,1237,54
119.7336,user1,0,570,user11,webserver,950,5
120.2025,user1,0,98,user11,webserver,2071,0
120.4295,user1,0,177,user11,webserver,1586,14
120.7021,user1,0,432,user11,webserver,1536,34
120.8049,user1,0,30,user11,webserver,1858,27
120.8508,user1,0,50,user11,webserver,1707,42
120.9917,user1,0,13,user11,webserver,1473,37
121.0878,user1,0,16,user11,webserver,1405,5
121.2655,user1,0,2304,user11,webserver,786,59
121.9839,user1,0,112,user11,webserver,1070,232
122.0509,user1,0,176,user11,webserver,1320,37
122.0807,user1,0,29,user11,webserver,2049,59
122.1185,user1,0,75,user11,webserver,1531,788
122.1329,user1,0,329,user11,webserver,1278,838
122.235,user1,0,346,user11,webserver,1598,50
122.2503,user1,0,145,user11,webserver,1559,53
122.4279,user1,0,15,user11,webserver,1250,17
122.6673,user1,0,2,user11,webserver,1002,38
122.7513,user1,0,295,user11,webserver,1170,22
123.0344,user1,0,5,user11,webserver,1589,659
123.1305,user1,0,21,user11,webserver,1312,64
123.1636,user1,0,40,user11,webserver,1542,20
123.3011,user1,0,48,user11,webserver,1414,169
123.7764,user1,0,44,user11,webserver,1750,38
123.8125,user1,0,11,user11,webserver,1486,107
124.0897,user1,0,691,user11,webserver,1893,44
124.4495,user1,0,195,user11,webserver,1212,1659
124.5241,user1,0,163,user11,webserver,1695,56
124.5842,user1,0,140,user11,webserver,1167,59
124.5905,user1,0,5,user11,webserver,1275,11
124.6173,user1,0,482,user11,webserver,1013,221
124.7288,user1,0,109,user11,webserver,1551,2
124.968,user1,0,48,user11,webserver,1759,795
125.8746,user1,0,55,user11,webserver,1399,80
125.9167,user1,0,71,user11,webserver,1316,4
125.9694,user1,0,1,user11,webserver,1347,21
126.1433,user1,0,4,user11,webserver,1427,103
126.2304,user1,0,16,user11,webserver,1675,31
126.2811,user1,0,55,user11,webserver,1492,349
126.3788,user1,0,4,user11,webserver,1550,315
126.3832,user1,0,68,user11,webserver,2183,1
126.4042,user1,0,770,user11,webserver,1036,604
126.555,user1,0,503,user11,webserver,1880,108
126.6166,user1,0,194,user11,webserver,1496,626
126.8419,user1,0,23,user11,webserver,1848,792
126.929,user1,0,39,user11,webserver,1348,918
127.0255,user1,0,21,user11,webserver,1766,62
127.1228,user1,0,1,user11,webserver,1407,38
127.4336,user1,0,246,user11,webserver,1344,311
127.5451,user1,0,10931,user11,webserver,1287,175
127.6575,user1,0,12,user11,webserver,1349,77
127.8547,user1,0,23,user11,webserver,1621,106
128.0492,user1,0,119,user11,webserver,1558,329
128.0905,user1,0,145,user11,webserver,1554,0
128.2257,user1,0,44,user11,webserver,1468,57
128.2734,user1,0,40,user11,webserver,1383,25
128.3041,user1,0,118,user11,webserver,1507,42
128.3924,user1,0,54,user11,webserver,1335,22
128.6006,user1,0,2715,user11,webserver,1589,125
128.7006,user1,0,2530,user11,webserver,1500,55
128.7483,user1,0,89,user11,webserver,1314,97
128.9032,user1,0,12,user11,webserver,1742,3
129.0108,user1,0,16,user11,webserver,1410,6
129.0676,user1,0,19,user11,webserver,1607,125
129.1162,user1,0,105,user11,webserver,1802,47
129.199,user1,0,4591,user11,webserver,1496,136
129.3113,user1,0,62,user11,webserver,1951,582
129.5285,user1,0,25,user11,webserver,1834,149
129.5387,user1,0,3,user11,webserver,1713,86
129.5676,user1,0,48,user11,webserver,1858,903
130.0633,user1,0,134,user11,webserver,1792,127
130.1185,user1,0,4,user11,webserver,1216,27
130.2917,user1,0,92,user11,webserver,1540,39
130.5395,user1,0,56,user11,webserver,1398,73
130.6977,user1,0,179,user11,webserver,1709,46
130.7971,user1,0,31,user11,webserver,1943,147
130.9495,user1,0,63,user11,webserver,1540,37
130.9678,user1,0,43,user11,webserver,1508,71
131.5368,user1,0,33,user11,webserver,1474,2
131.668,user1,0,84,user11,webserver,1934,48
131.7108,user1,0,65,user11,webserver,1201,102
131.7531,user1,0,316,user11,webserver,981,591
131.8213,user1,0,64,user11,webserver,1166,85
132.1864,user1,0,4760,user11,webserver,1301,84
132.2986,user1,0,50,user11,webserver,1400,2592
132.4491,user1,0,28,user11,webserver,1583,64
132.5392,user1,0,15,user11,webserver,1150,47
132.5736,user1,0,35,user11,webserver,996,32
132.6001,user1,0,376,user11,webserver,1592,18
132.847,user1,0,4954,user11,webserver,1647,162
133.1549,user1,0,16,user11,webserver,1893,39
133.1777,user1,0,26,user11,webserver,1082,11
133.2003,user1,0,369,user11,webserver,1365,39
133.2437,user1,0,135,user11,webserver,1875,125
133.2651,user1,0,23,user11,webserver,1436,63
134.9792,user1,0,165,user11,webserver,1656,1
135.1486,user1,0,3922,user11,webserver,870,100
135.1527,user1,0,16,user11,webserver,1652,1107
135.2964,user1,0,238,user11,webserver,1394,19
135.6537,user1,0,43,user11,webserver,1818,118
135.8792,user1,0,42,user11,webserver,1788,37
135.9162,user1,0,48,user11,webserver,1715,19
136.1089,user1,0,71,user11,webserver,1970,227
136.2426,user1,0,27,user11,webserver,1470,254
136.3952,user1,0,463,user11,webserver,1562,23
136.4222,user1,0,16,user11,webserver,1515,54
136.8798,user1,0,29,user11,webserver,1029,68
136.9859,user1,0,11,user11,webserver,1777,421
137.1431,user1,0,57,user11,webserver,1190,295
137.2084,user1,0,140,user11,webserver,961,61
137.2388,user1,0,91,user11,webserver,1817,81
137.4152,user1,0,65,user11,webserver,1203,1
137.4636,user1,0,10172,user11,webserver,1437,10
137.6284,user1,0,52,user11,webserver,1515,117
137.7793,user1,0,589,user11,webserver,1635,51
138.0299,user1,0,415,user11,webserver,1591,58
138.086,user1,0,2,user11,webserver,1642,32
138.0967,user1,0,12,user11,webserver,1524,1
138.319,user1,0,59,user11,webserver,1666,37
138.4591,user1,0,7,user11,webserver,1205,201
138.5322,user1,0,24,user11,webserver,1644,8
138.7612,user1,0,6,user11,webserver,1130,55
138.9605,user1,0,786,user11,webserver,1875,4
139.0697,user1,0,1883,user11,webserver,1364,56
139.1047,user1,0,176,user11,webserver,1248,104
139.168,user1,0,7,user11,webserver,1795,175
139.3811,user1,0,38,user11,webserver,1251,8
139.5709,user1,0,19,user11,webserver,1252,214
139.8862,user1,0,175,user11,webserver,1145,13557
139.9373,user1,0,81,user11,webserver,1973,90
139.956,user1,0,38,user11,webserver,1784,6
140.2693,user1,0,113,user11,webserver,1714,54
140.4473,user1,0,327,user11,webserver,1717,165
140.5035,user1,0,376,user11,webserver,1693,39
140.5993,user1,0,981,user11,webserver,1603,480
140.7699,user1,0,1142,user11,webserver,1075,170
141.084,user1,0,30,user11,webserver,1786,648
141.3146,user1,0,156,user11,webserver,998,17
141.324,user1,0,349,user11,webserver,1635,45
141.4945,user1,0,81,user11,webserver,1516,112
141.5769,user1,0,96,user11,webserver,1416,0
141.585,user1,0,306,user11,webserver,1507,1
141.6291,user1,0,47,user11,webserver,1049,112
142.0869,user1,0,1269,user11,webserver,956,288
142.186,user1,0,160,user11,webserver,1337,27
142.3406,user1,0,812,user11,webserver,1229,123
142.4148,user1,0,1339,user11,webserver,1332,109
142.9159,user1,0,4,user11,webserver,1528,16
143.4053,user1,0,163,user11,webserver,1449,81
143.4531,user1,0,328,user11,webserver,2056,3
143.4989,user1,0,61,user11,webserver,1243,19
143.697,user1,0,338,user11,webserver,915,21
143.7634,user1,0,79,user11,webserver,1851,208
143.8822,user1,0,9,user11,webserver,1419,26
144.2762,user1,0,12,user11,webserver,1986,30
144.3494,user1,0,121,user11,webserver,1165,55
144.3716,user1,0,28,user11,webserver,1570,434
144.7049,user1,0,26,user11,webserver,1595,175
144.7379,user1,0,69,user11,webserver,1611,56
145.0549,user1,0,4,user11,webserver,1241,733
145.1761,user1,0,7,user11,webserver,2269,6369
145.3571,user1,0,689,user11,webserver,1590,2
145.4719,user1,0,7,user11,webserver,1332,420
145.8923,user1,0,35,user11,webserver,1142,374
146.1341,user1,0,64,user11,webserver,1028,36
146.19,user1,0,49,user11,webserver,2189,77
146.2771,user1,0,51,user11,webserver,1213,244
146.4691,user1,0,179,user11,webserver,1093,411
146.4981,user1,0,2426,user11,webserver,1983,1295
146.7152,user1,0,27,user11,webserver,1783,149
147.0605,user1,0,37,user11,webserver,833,109
147.1079,user1,0,80,user11,webserver,884,38
147.1604,user1,0,257,user11,webserver,1757,70
147.4144,user1,0,277,user11,webserver,1231,49
147.4757,user1,0,96,user11,webserver,1285,123
147.8939,user1,0,42,user11,webserver,1206,126
148.0978,user1,0,23,user11,webserver,911,41
148.1698,user1,0,88,user11,webserver,1449,149
148.1885,user1,0,40,user11,webserver,1570,39
148.3927,user1,0,82,user11,webserver,2046,14
148.6166,user1,0,51,user11,webserver,1609,21
148.78,user1,0,213,user11,webserver,1078,12
149.1633,user1,0,10,user11,webserver,1461,1568
149.2934,user1,0,27,user11,webserver,1558,49
149.3046,user1,0,69,user11,webserver,1128,158
149.5646,user1,0,115,user11,webserver,1747,89
149.5817,user1,0,33,user11,webserver,1531,25
149.6542,user1,0,363,user11,webserver,1579,33
149.7068,user1,0,255,user11,webserver,1291,41
150.0495,user1,0,71,user11,webserver,1797,253
150.0534,user1,0,14,user11,webserver,1683,6
150.0808,user1,0,168,user11,webserver,1946,17
150.1084,user1,0,78,user11,webserver,1497,236
150.3645,user1,0,57,user11,webserver,1710,380
150.9797,user1,0,2,user11,webserver,1588,2
151.0578,user1,0,23,user11,webserver,1402,11
151.1078,user1,0,217,user11,webserver,1808,163
151.356,user1,0,49,user11,webserver,1594,1528
151.4002,user1,0,673,user11,webserver,1668,235
151.6025,user1,0,14,user11,webserver,1488,0
151.682,user1,0,11,user11,webserver,2142,7
151.8127,user1,0,16,user11,webserver,1697,12
151.856,user1,0,67,user11,webserver,1271,687
152.6135,user1,0,46,user11,webserver,1318,31
152.6377,user1,0,26,user11,webserver,1899,20
152.873,user1,0,671,user11,webserver,1453,45
152.9402,user1,0,104,user11,webserver,1530,44
152.9994,user1,0,8,user11,webserver,1377,64
153.1058,user1,0,5,user11,webserver,1174,43
153.1327,user1,0,48,user11,webserver,1536,48
153.4154,user1,0,57,user11,webserver,1482,52
153.4708,user1,0,125,user11,webserver,2211,86
153.6457,user1,0,99,user11,webserver,1579,3
